Dock,SMILES_LIGANDS,SMILES_CD
0,Cc1ccc(Cc2cccc3c2CC(=O)N(O)C3=O)cc1,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,O=C1C[N+]2(CCCCC2)c2ccc([N+](=O)[O-])cc21,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
1,COC(OC)c1ccnc(-c2ccc(OC(C)=O)cc2)n1,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
1,CCC(=O)c1cc(C)c(O)cc1O,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
1,Cc1cc(CN2Cc3nc(C4CC4)nc(O)c3C2)on1,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,Cc1cc(-c2ccccc2)n[n+](CCC(C)C(=O)O)c1N,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
1,CCCCCCCCOC(=O)[C@@H](O)CCC(=O)O,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,COc1ccc2c(c1)CCC(/C=N/NC(=N)N)=C2Cl,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
1,N#CC(C(=O)Nc1ccc(-c2ccccc2)cc1)=[N+]([O-])[O-],[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
1,O=[N+]([O-])c1ccc(NN=Cc2cccc(O)c2)nc1,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,Cc1ccc(CNc2ncnc(N)c2[N+](=O)[O-])cc1,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,CC(C)(C)c1nn(-c2ccc(C(=O)O)c(O)c2)cc1C#N,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
1,Clc1ccc2nc(CNCc3ccccc3)cn2c1,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,COc1cccc(-[n+]2ccc3cccc(OC)c3c2)c1,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,CN(CC(F)(F)F)C(=O)Nc1cccc(F)c1,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,Clc1cc(NC2CCCCC2)ncn1,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,Cc1csc(-c2oc3cccc(O)c3c(=O)c2O)c1,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,Cc1cc(C)c[n+](CC(=O)c2ccc(C)c([N+](=O)[O-])c2)c1,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
1,COc1ccc(/C=C/C(=O)c2ccc(O)cc2)c(O)c1,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
1,Cc1cc(=O)oc2cc(NC(=O)c3ccccn3)ccc12,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,O=c1ccc(-c2ccc3ccccc3c2)c(O)c(O)c1O,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,Oc1cc(O)c2ccc(-c3ccc(O)c(O)c3)[o+]c2c1,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,O=[N+]([O-])c1ccc(NC(S)=NCc2ccncc2)cc1,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,N#Cc1cn(-c2ccc(C(=O)O)c(N)c2)c2ccccc12,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,Nc1n[nH]c(O)c1N=Nc1cccc(Cl)c1,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,CCCCCCc1cc2cc(C(N)=O)c(=N)oc2cc1O,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,O=C(Nc1ccc(F)cc1)Nc1ccc([N+](=O)[O-])cn1,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
0,O=C(Cn1ccnc1)c1cccc2c1Cc1ccccc1-2,[H]OC1([H])C2([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC3([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC5([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC6([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(OC7([H])OC([H])(C([H])([H])OC([H])([H])[C@]([H])(O[H])C([H])([H])[H])C([H])(O2)C([H])(O[H])C7([H])O[H])C([H])(O[H])C6([H])O[H])C([H])(O[H])C5([H])O[H])C([H])(O[H])C4([H])O[H])C([H])(O[H])C3([H])O[H])C1([H])O[H]
